AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.26.0.4. Set the 'ServerName' directive globally to suppress this message
[Sun Jan 21 23:07:15.131416 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131425 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131435 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131444 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131454 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131464 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131473 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131482 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131491 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131501 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131510 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131519 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131542 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131557 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131565 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131573 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133635 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133831 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133881 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133893 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133900 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133908 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133915 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133922 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133930 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133937 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133943 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133950 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133956 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133963 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.133992 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->update_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134000 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:133, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134006 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134011 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134017 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134022 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.134027 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147626 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147690 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147705 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147713 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147719 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147725 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147732 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147737 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147742 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147748 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147764 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147770 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147774 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147779 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147783 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147788 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->update_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147793 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:133, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147798 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147803 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147808 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147813 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.147819 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148669 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148714 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148728 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148736 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148743 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148758 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148765 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148772 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148779 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148785 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148792 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148799 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148806 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148814 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.148823 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
